0	-5.424E-6
0.001	-5.304E-6
0.002	-5.234E-6
0.003	-5.187E-6
0.004	-5.14E-6
0.005	-5.107E-6
0.006	-5.07E-6
0.007	-5.039E-6
0.008	-5.001E-6
0.009	-4.972E-6
0.01	-4.937E-6
0.011	-4.911E-6
0.012	-4.876E-6
0.013	-4.851E-6
0.014	-4.82E-6
0.015	-4.796E-6
0.016	-4.767E-6
0.017	-4.743E-6
0.018	-4.712E-6
0.019	-4.69E-6
0.02	-4.661E-6
0.021	-4.641E-6
0.022	-4.615E-6
0.023	-4.589E-6
0.024	-4.564E-6
0.025	-4.545E-6
0.026	-4.517E-6
0.027	-4.5E-6
0.028	-4.474E-6
0.029	-4.457E-6
0.03	-4.431E-6
0.031	-4.411E-6
0.032	-4.385E-6
0.033	-4.367E-6
0.034	-4.343E-6
0.035	-4.326E-6
0.036	-4.302E-6
0.037	-4.285E-6
0.038	-4.259E-6
0.039	-4.241E-6
0.04	-4.217E-6
0.041	-4.2E-6
0.042	-4.175E-6
0.043	-4.16E-6
0.044	-4.135E-6
0.045	-4.119E-6
0.046	-4.096E-6
0.047	-4.08E-6
0.048	-4.057E-6
0.049	-4.043E-6
0.05	-4.021E-6
0.051	-4.007E-6
0.052	-3.985E-6
0.053	-3.966E-6
0.054	-3.945E-6
0.055	-3.929E-6
0.056	-3.909E-6
0.057	-3.892E-6
0.058	-3.872E-6
0.059	-3.857E-6
0.06	-3.834E-6
0.061	-3.821E-6
0.062	-3.797E-6
0.063	-3.784E-6
0.064	-3.762E-6
0.065	-3.749E-6
0.066	-3.73E-6
0.067	-3.716E-6
0.068	-3.695E-6
0.069	-3.682E-6
0.07	-3.662E-6
0.071	-3.648E-6
0.072	-3.628E-6
0.073	-3.615E-6
0.074	-3.595E-6
0.075	-3.581E-6
0.076	-3.561E-6
0.077	-3.546E-6
0.078	-3.528E-6
0.079	-3.514E-6
0.08	-3.493E-6
0.081	-3.48E-6
0.082	-3.462E-6
0.083	-3.448E-6
0.084	-3.428E-6
0.085	-3.416E-6
0.086	-3.398E-6
0.087	-3.384E-6
0.088	-3.366E-6
0.089	-3.353E-6
0.09	-3.333E-6
0.091	-3.321E-6
0.092	-3.302E-6
0.093	-3.291E-6
0.094	-3.272E-6
0.095	-3.26E-6
0.096	-3.24E-6
0.097	-3.228E-6
0.098	-3.209E-6
0.099	-3.197E-6
0.1	-3.18E-6
0.101	-3.17E-6
0.102	-3.15E-6
0.103	-3.137E-6
0.104	-3.121E-6
0.105	-3.109E-6
0.106	-3.09E-6
0.107	-3.08E-6
0.108	-3.061E-6
0.109	-3.049E-6
0.11	-3.033E-6
0.111	-3.02E-6
0.112	-3.002E-6
0.113	-2.99E-6
0.114	-2.973E-6
0.115	-2.961E-6
0.116	-2.942E-6
0.117	-2.933E-6
0.118	-2.916E-6
0.119	-2.904E-6
0.12	-2.889E-6
0.121	-2.878E-6
0.122	-2.861E-6
0.123	-2.85E-6
0.124	-2.833E-6
0.125	-2.821E-6
0.126	-2.805E-6
0.127	-2.793E-6
0.128	-2.775E-6
0.129	-2.764E-6
0.13	-2.747E-6
0.131	-2.736E-6
0.132	-2.719E-6
0.133	-2.709E-6
0.134	-2.692E-6
0.135	-2.68E-6
0.136	-2.666E-6
0.137	-2.654E-6
0.138	-2.638E-6
0.139	-2.627E-6
0.14	-2.611E-6
0.141	-2.602E-6
0.142	-2.585E-6
0.143	-2.577E-6
0.144	-2.559E-6
0.145	-2.551E-6
0.146	-2.535E-6
0.147	-2.524E-6
0.148	-2.507E-6
0.149	-2.499E-6
0.15	-2.482E-6
0.151	-2.471E-6
0.152	-2.455E-6
0.153	-2.445E-6
0.154	-2.429E-6
0.155	-2.42E-6
0.156	-2.405E-6
0.157	-2.396E-6
0.158	-2.382E-6
0.159	-2.371E-6
0.16	-2.356E-6
0.161	-2.348E-6
0.162	-2.332E-6
0.163	-2.323E-6
0.164	-2.306E-6
0.165	-2.295E-6
0.166	-2.28E-6
0.167	-2.269E-6
0.168	-2.255E-6
0.169	-2.244E-6
0.17	-2.228E-6
0.171	-2.221E-6
0.172	-2.203E-6
0.173	-2.194E-6
0.174	-2.177E-6
0.175	-2.168E-6
0.176	-2.152E-6
0.177	-2.144E-6
0.178	-2.129E-6
0.179	-2.119E-6
0.18	-2.103E-6
0.181	-2.095E-6
0.182	-2.078E-6
0.183	-2.07E-6
0.184	-2.055E-6
0.185	-2.045E-6
0.186	-2.029E-6
0.187	-2.02E-6
0.188	-2.003E-6
0.189	-1.996E-6
0.19	-1.978E-6
0.191	-1.971E-6
0.192	-1.954E-6
0.193	-1.945E-6
0.194	-1.931E-6
0.195	-1.921E-6
0.196	-1.906E-6
0.197	-1.899E-6
0.198	-1.882E-6
0.199	-1.873E-6
0.2	-1.857E-6
0.201	-1.849E-6
0.202	-1.833E-6
0.203	-1.824E-6
0.204	-1.81E-6
0.205	-1.797E-6
0.206	-1.783E-6
0.207	-1.774E-6
0.208	-1.76E-6
0.209	-1.751E-6
0.21	-1.736E-6
0.211	-1.726E-6
0.212	-1.71E-6
0.213	-1.704E-6
0.214	-1.688E-6
0.215	-1.679E-6
0.216	-1.665E-6
0.217	-1.655E-6
0.218	-1.639E-6
0.219	-1.632E-6
0.22	-1.615E-6
0.221	-1.608E-6
0.222	-1.591E-6
0.223	-1.583E-6
0.224	-1.568E-6
0.225	-1.559E-6
0.226	-1.545E-6
0.227	-1.536E-6
0.228	-1.521E-6
0.229	-1.515E-6
0.23	-1.499E-6
0.231	-1.49E-6
0.232	-1.475E-6
0.233	-1.467E-6
0.234	-1.453E-6
0.235	-1.445E-6
0.236	-1.429E-6
0.237	-1.421E-6
0.238	-1.407E-6
0.239	-1.398E-6
0.24	-1.384E-6
0.241	-1.376E-6
0.242	-1.362E-6
0.243	-1.354E-6
0.244	-1.338E-6
0.245	-1.333E-6
0.246	-1.316E-6
0.247	-1.309E-6
0.248	-1.295E-6
0.249	-1.286E-6
0.25	-1.271E-6
0.251	-1.264E-6
0.252	-1.249E-6
0.253	-1.242E-6
0.254	-1.23E-6
0.255	-1.221E-6
0.256	-1.207E-6
0.257	-1.199E-6
0.258	-1.186E-6
0.259	-1.178E-6
0.26	-1.164E-6
0.261	-1.158E-6
0.262	-1.144E-6
0.263	-1.134E-6
0.264	-1.123E-6
0.265	-1.115E-6
0.266	-1.102E-6
0.267	-1.095E-6
0.268	-1.082E-6
0.269	-1.075E-6
0.27	-1.061E-6
0.271	-1.054E-6
0.272	-1.039E-6
0.273	-1.033E-6
0.274	-1.018E-6
0.275	-1.01E-6
0.276	-9.963E-7
0.277	-9.908E-7
0.278	-9.779E-7
0.279	-9.697E-7
0.28	-9.58E-7
0.281	-9.503E-7
0.282	-9.375E-7
0.283	-9.317E-7
0.284	-9.186E-7
0.285	-9.113E-7
0.286	-8.984E-7
0.287	-8.912E-7
0.288	-8.766E-7
0.289	-8.722E-7
0.29	-8.594E-7
0.291	-8.512E-7
0.292	-8.363E-7
0.293	-8.31E-7
0.294	-8.167E-7
0.295	-8.089E-7
0.296	-7.978E-7
0.297	-7.903E-7
0.298	-7.766E-7
0.299	-7.701E-7
0.3	-7.569E-7
0.301	-7.509E-7
0.302	-7.386E-7
0.303	-7.308E-7
0.304	-7.204E-7
0.305	-7.196E-7
0.306	-7.07E-7
0.307	-6.923E-7
0.308	-6.784E-7
0.309	-6.747E-7
0.31	-6.626E-7
0.311	-6.555E-7
0.312	-6.433E-7
0.313	-6.376E-7
0.314	-6.246E-7
0.315	-6.181E-7
0.316	-6.029E-7
0.317	-5.982E-7
0.318	-5.836E-7
0.319	-5.766E-7
0.32	-5.607E-7
0.321	-5.543E-7
0.322	-5.417E-7
0.323	-5.326E-7
0.324	-5.192E-7
0.325	-5.131E-7
0.326	-5.004E-7
0.327	-4.917E-7
0.328	-4.808E-7
0.329	-4.735E-7
0.33	-4.619E-7
0.331	-4.556E-7
0.332	-4.446E-7
0.333	-4.378E-7
0.334	-4.255E-7
0.335	-4.197E-7
0.336	-4.073E-7
0.337	-4.011E-7
0.338	-3.895E-7
0.339	-3.832E-7
0.34	-3.7E-7
0.341	-3.638E-7
0.342	-3.526E-7
0.343	-3.452E-7
0.344	-3.349E-7
0.345	-3.271E-7
0.346	-3.126E-7
0.347	-3.085E-7
0.348	-2.956E-7
0.349	-2.896E-7
0.35	-2.781E-7
0.351	-2.713E-7
0.352	-2.594E-7
0.353	-2.525E-7
0.354	-2.407E-7
0.355	-2.346E-7
0.356	-2.219E-7
0.357	-2.167E-7
0.358	-2.056E-7
0.359	-1.974E-7
0.36	-1.878E-7
0.361	-1.818E-7
0.362	-1.702E-7
0.363	-1.65E-7
0.364	-1.533E-7
0.365	-1.466E-7
0.366	-1.345E-7
0.367	-1.289E-7
0.368	-1.173E-7
0.369	-1.112E-7
0.37	-1.002E-7
0.371	-9.416E-8
